"donor_id","true_age","predicted_age","n_cells_aggregated"
"aida:KR_SGI_H119",62,62.8688879283057,634
"aida:KR_SGI_H120",40,34.5273768062708,489
"aida:KR_SGI_H121",42,46.7215142832678,554
"aida:KR_SGI_H122",59,68.5832036294541,534
"aida:KR_SGI_H123",65,55.870919520146,685
"aida:KR_SGI_H124",56,66.0434827971573,358
"aida:KR_SGI_H125",51,55.7335852981123,464
"aida:KR_SGI_H126",52,45.5818432799964,314
"aida:KR_SGI_H127",73,67.148967350638,746
"aida:KR_SGI_H128",60,56.7900519029485,624
"aida:KR_SGI_H129",63,63.0396321179941,621
"aida:KR_SGI_H130",62,68.4317446897116,734
"aida:KR_SGI_H131",58,49.6236390204596,861
"aida:KR_SGI_H132",71,54.0087921098612,598
"aida:KR_SGI_H133",38,38.0217867585984,652
"aida:KR_SGI_H134",39,54.5758725081416,649
"aida:KR_SGI_H135",47,63.6342630057905,533
"aida:KR_SGI_H136",44,46.3245560970276,707
"aida:KR_SGI_H137",57,51.8821558446196,591
"aida:KR_SGI_H138",41,28.7873920085512,522
"aida:KR_SGI_H139",31,25.095395776495,744
"aida:KR_SGI_H140",28,32.7403792458148,395
"aida:KR_SGI_H141",58,45.7799701396095,475
"aida:KR_SGI_H142",28,33.5481001618016,452
"aida:KR_SGI_H143",52,56.089703704107,701
"aida:KR_SGI_H144",53,68.6588359007144,281
"aida:KR_SGI_H145",50,36.5741401564354,666
"aida:KR_SGI_H146",29,33.5624155994927,813
"aida:KR_SGI_H147",49,45.7626582892666,1037
"aida:KR_SGI_H148",26,45.7868515226025,722
"aida:KR_SGI_H149",42,53.1445685007495,504
"aida:KR_SGI_H150",45,40.6171867156404,308
"aida:KR_SGI_H151",48,47.7923649379906,287
"aida:KR_SGI_H152",48,48.8306785809895,332
"aida:KR_SGI_H153",64,45.2581531968752,561
"aida:KR_SGI_H154",54,46.6040908793287,342
"aida:KR_SGI_H155",51,45.7979585734209,841
"aida:KR_SGI_H156",47,47.1483614149158,1011
"aida:KR_SGI_H157",31,47.4377492141087,117
"aida:KR_SGI_H158",30,45.2947402941502,247
"aida:KR_SGI_H159",26,52.3787708104,99
"aida:KR_SGI_H160",49,58.1107943950151,496
"aida:KR_SGI_H161",19,36.6649366547206,825
"aida:KR_SGI_H162",24,30.7598839090375,676
"aida:KR_SGI_H163",50,58.941097774564,673
"aida:KR_SGI_H164",26,25.3873950157429,938
"aida:KR_SGI_H165",27,30.3733539810157,740
"aida:LONZA3030004",33,38.1272810077375,1430
"aida:LONZA3038016",21,24.2667301446491,7488
"aida:LONZA3038097",41,45.9685677340685,6054
"aida:LONZA3038099",23,23.6547736478254,4127
"aida:LONZA3038306",30,42.841708804103,4232
"aida:LONZA3061635",25,38.678724990085,2641
"aida:SG_HEL_H001",57,77.8587064150726,29
"aida:SG_HEL_H002",55,54.2188940541277,563
"aida:SG_HEL_H003",54,47.279232030704,1027
"aida:SG_HEL_H008",53,58.6743671255044,326
"aida:SG_HEL_H011",61,56.2806229798302,613
"aida:SG_HEL_H012",37,40.1913969727976,572
"aida:SG_HEL_H013",51,47.5475616615171,654
"aida:SG_HEL_H017",53,37.9751564147909,843
"aida:SG_HEL_H018",56,41.9641800143132,932
"aida:SG_HEL_H019",37,26.3353524816494,621
"aida:SG_HEL_H024",31,25.4583497592447,481
"aida:SG_HEL_H026",45,48.6403461883318,441
"aida:SG_HEL_H027",35,39.8036232681675,644
"aida:SG_HEL_H02a",57,55.5813239197142,276
"aida:SG_HEL_H030",45,47.1866324124491,501
"aida:SG_HEL_H031",40,40.3822420805416,539
"aida:SG_HEL_H032",61,51.8855550857255,615
"aida:SG_HEL_H037",66,58.3189943984097,502
"aida:SG_HEL_H039",60,53.6833094234086,560
"aida:SG_HEL_H03a",58,51.6390110568005,433
"aida:SG_HEL_H042",61,61.460724636645,526
"aida:SG_HEL_H044",41,37.8645855397778,512
"aida:SG_HEL_H045",42,42.3748561603216,532
"aida:SG_HEL_H046",39,37.5087902544351,514
"aida:SG_HEL_H048",55,56.1421784011837,692
"aida:SG_HEL_H04a",47,44.4491475230857,473
"aida:SG_HEL_H051",53,42.7552129708724,879
"aida:SG_HEL_H052",55,44.0162814256803,767
"aida:SG_HEL_H053",55,62.0217535676635,1272
"aida:SG_HEL_H054",53,45.4163174480132,684
"aida:SG_HEL_H055",35,35.2008672133511,341
"aida:SG_HEL_H056",52,54.1355585119953,712
"aida:SG_HEL_H059",56,32.3318345568184,64
"aida:SG_HEL_H05a",41,57.453922328556,465
"aida:SG_HEL_H060",56,48.0576083169164,485
"aida:SG_HEL_H062",62,60.9061872518565,443
"aida:SG_HEL_H065",57,55.6328989617011,677
"aida:SG_HEL_H066",40,42.1890492040734,604
"aida:SG_HEL_H067",54,36.3876959206754,429
"aida:SG_HEL_H069",61,43.6832766413548,902
"aida:SG_HEL_H06a",56,38.9069414703367,468
"aida:SG_HEL_H072",55,42.0920064640509,333
"aida:SG_HEL_H073",37,35.6537191744343,880
"aida:SG_HEL_H074",44,46.9232196564598,443
"aida:SG_HEL_H077",58,51.9969435899249,1145
"aida:SG_HEL_H07a",53,48.9512403268268,758
"aida:SG_HEL_H082",44,34.8341585638157,874
"aida:SG_HEL_H083",45,49.5490087305477,538
"aida:SG_HEL_H084",32,43.2282218184301,403
"aida:SG_HEL_H08a",44,58.6652552187668,776
"aida:SG_HEL_H093",58,48.2577616912771,361
"aida:SG_HEL_H094",66,43.9590277330619,494
"aida:SG_HEL_H096",39,35.7289119646435,914
"aida:SG_HEL_H099",33,31.5038678796981,371
"aida:SG_HEL_H09a",46,55.6340106449674,438
"aida:SG_HEL_H101",30,54.6157289246061,575
"aida:SG_HEL_H103",39,60.926598589553,419
"aida:SG_HEL_H105",30,34.9279859440624,557
"aida:SG_HEL_H106",47,45.5378119267902,366
"aida:SG_HEL_H108",49,56.0575778379941,334
"aida:SG_HEL_H109",48,43.3495279030663,468
"aida:SG_HEL_H10a",43,32.7556208388287,451
"aida:SG_HEL_H110",49,37.5339225697463,369
"aida:SG_HEL_H111",52,35.1679183220617,640
"aida:SG_HEL_H113",61,49.533101135035,584
"aida:SG_HEL_H117",67,38.3307757891413,1275
"aida:SG_HEL_H118",66,54.9321773302449,503
"aida:SG_HEL_H119",43,26.2200824120503,571
"aida:SG_HEL_H11a",58,41.6403486133613,405
"aida:SG_HEL_H121",55,49.9689049176974,342
"aida:SG_HEL_H123",58,29.5734946410606,630
"aida:SG_HEL_H124",60,39.7312504811657,738
"aida:SG_HEL_H125",47,58.0106409287431,506
"aida:SG_HEL_H126",61,48.3595132471424,881
"aida:SG_HEL_H127",50,43.9093777307705,590
"aida:SG_HEL_H12a",58,64.1923532979884,809
