"donor_id","true_age","predicted_age","n_cells_aggregated"
"onek1k:1048_1049",64,24.8904116561394,422
"onek1k:1049_1050",61,45.6810680864335,149
"onek1k:104_104",57,40.769185388636,301
"onek1k:1050_1051",57,28.5838895522236,109
"onek1k:1051_1052",63,16.3983582082823,152
"onek1k:1052_1053",75,57.6652925659443,398
"onek1k:1053_1054",62,36.0565695207693,465
"onek1k:1054_1055",75,45.0343386825942,615
"onek1k:1055_1056",71,49.4593970284363,139
"onek1k:1056_1057",68,56.6350769968075,156
"onek1k:1057_1058",71,53.6716618036491,238
"onek1k:1058_1059",60,35.9440451359531,148
"onek1k:1059_1060",70,43.656587213999,367
"onek1k:105_105",31,4.66966637048928,298
"onek1k:1060_1061",59,39.1846408467491,425
"onek1k:1061_1062",62,69.7401043049387,294
"onek1k:1062_1063",59,25.3783784909842,149
"onek1k:1063_1064",77,17.1909581256288,122
"onek1k:1064_1065",70,53.9584246072597,183
"onek1k:1065_1066",65,2.36608697320186,118
"onek1k:1066_1067",71,56.3069983812199,127
"onek1k:1068_1069",72,52.8251801156592,686
"onek1k:106_106",80,61.0134592088442,267
"onek1k:1070_1071",71,37.0507580442795,236
"onek1k:1071_1072",73,13.2555700825586,166
"onek1k:1072_1073",59,16.2018161454453,255
"onek1k:1073_1074",68,55.8419312267085,337
"onek1k:1074_1075",69,48.5108427858175,463
"onek1k:1075_1076",57,11.5291658801045,379
"onek1k:1076_1077",73,50.7676630560742,229
"onek1k:1077_1078",61,66.7632783908733,66
"onek1k:1078_1079",65,22.8961945330557,176
"onek1k:1079_1080",77,23.8031320388331,165
"onek1k:107_107",85,33.6860891710904,124
"onek1k:1080_1081",71,36.8034264023625,293
"onek1k:1081_1082",73,77.6506241999335,423
"onek1k:108_108",67,63.0499539229365,57
"onek1k:109_109",84,58.2279734670004,476
"onek1k:10_10",78,46.5051037677319,97
"onek1k:110_110",84,71.5312168026239,147
"onek1k:111_111",69,71.9424815582641,512
"onek1k:112_112",81,52.1150270535758,76
"onek1k:113_113",67,34.8401757979617,293
"onek1k:114_114",72,48.8817860132877,269
"onek1k:116_116",77,51.6923380973393,469
"onek1k:117_117",91,63.2350860338257,105
"onek1k:119_119",38,34.8047429044139,253
"onek1k:11_11",81,26.811203955656,49
"onek1k:120_120",46,3.64388884196569,73
"onek1k:121_121",71,45.6613716469101,229
"onek1k:122_122",67,50.20507613686,82
"onek1k:123_123",50,17.5970757099587,218
"onek1k:124_124",71,46.1996164955963,94
"onek1k:125_125",74,21.1162880461938,153
"onek1k:126_126",65,39.6463442517586,60
"onek1k:127_127",85,32.7511628111071,62
"onek1k:128_128",37,31.308425266576,273
"onek1k:129_129",35,31.1989959346904,317
"onek1k:12_12",52,26.3608279539121,505
"onek1k:130_130",72,52.9659540148136,219
"onek1k:131_131",67,31.9780934616803,88
"onek1k:132_132",62,36.6527795608916,108
"onek1k:133_133",62,22.7772975358997,117
"onek1k:134_134",73,38.6378531854045,127
"onek1k:137_137",87,16.9823498840494,254
"onek1k:138_138",64,13.0858458177061,248
"onek1k:139_139",79,63.6055286441187,264
"onek1k:13_13",50,14.1322313433414,171
"onek1k:140_140",60,71.4172775343046,176
"onek1k:141_141",36,25.7810504041551,268
"onek1k:142_142",67,51.1683859800716,235
"onek1k:144_144",44,58.3546616715577,210
"onek1k:145_145",87,35.6831667938348,105
"onek1k:146_146",63,26.7091634716407,105
"onek1k:147_147",54,49.4741749889879,303
"onek1k:148_148",62,33.8794102238848,150
"onek1k:149_149",59,47.770436926834,150
"onek1k:150_150",31,23.1860513601124,223
"onek1k:151_151",19,-9.68693678913729,235
"onek1k:152_152",68,36.248407663005,177
"onek1k:153_153",46,55.0451905980628,63
"onek1k:154_154",67,23.547598006271,264
"onek1k:155_155",56,22.6829537090547,156
"onek1k:156_156",73,46.6542726606213,274
"onek1k:158_158",59,39.3500921571395,224
"onek1k:159_159",63,45.1616038350292,263
"onek1k:15_15",67,40.7561957750492,190
"onek1k:160_160",60,13.4109895713157,138
"onek1k:161_161",33,36.4738898241452,269
"onek1k:163_163",56,45.4569802637579,127
"onek1k:164_165",41,11.3154372077167,128
"onek1k:165_166",61,40.1983382697212,78
"onek1k:166_167",34,-2.95092251991456,330
"onek1k:167_168",58,26.000487544432,71
"onek1k:168_169",79,42.9872888621894,270
"onek1k:169_170",20,-3.45155218888941,307
"onek1k:16_16",45,40.7156231428283,239
"onek1k:170_171",43,19.7187720574655,205
"onek1k:171_172",62,36.2397377842717,382
"onek1k:172_173",23,13.7932724437391,266
"onek1k:173_174",68,21.5286593512999,112
"onek1k:175_176",49,3.24036553633283,153
"onek1k:176_177",27,6.17472355386467,284
"onek1k:177_178",19,3.25471898245309,252
"onek1k:178_179",47,5.61257355748177,91
"onek1k:179_180",31,-4.06114152145346,310
"onek1k:17_17",70,34.9290279298112,311
"onek1k:180_181",68,31.2378991323034,134
"onek1k:181_182",66,46.7199544628815,296
"onek1k:182_183",70,45.3971666568112,186
"onek1k:183_184",65,51.9237505295387,486
"onek1k:184_185",83,54.0803663562652,42
"onek1k:185_186",62,-1.50177306381249,180
"onek1k:186_187",28,13.9066379219059,334
"onek1k:187_188",26,17.7264081991948,226
"onek1k:188_189",46,4.31982604953237,35
"onek1k:189_190",68,77.9196683090022,69
"onek1k:18_18",80,52.6618053821473,323
"onek1k:190_191",61,35.7152171155823,360
"onek1k:191_192",55,44.0580718808941,138
"onek1k:192_193",58,41.7532709759321,103
"onek1k:193_194",63,49.4153215723828,107
"onek1k:194_195",46,21.4602859201847,164
"onek1k:196_197",72,80.3473052524453,94
"onek1k:197_198",60,59.8637856426431,344
"onek1k:198_199",27,12.622853365785,242
"onek1k:199_200",63,47.5066166379159,337
"onek1k:19_19",74,24.9069485137466,252
"onek1k:1_1",65,57.6127953864399,285
"onek1k:200_201",53,13.5896229954056,93
"onek1k:201_202",39,30.9386900368126,139
"onek1k:202_203",49,45.1510729500964,242
"onek1k:203_204",59,38.5244460822221,200
"onek1k:204_205",60,19.0559210611482,124
"onek1k:206_207",63,45.5504822788946,261
"onek1k:207_208",39,22.69113245207,584
"onek1k:208_209",72,50.9111309970706,279
"onek1k:209_210",93,47.2057915618536,267
"onek1k:210_211",46,31.8425562469949,412
"onek1k:211_212",53,7.0514262953931,116
"onek1k:212_213",93,42.155297898409,209
"onek1k:213_214",86,21.7989874777916,222
"onek1k:214_215",69,42.886185202502,215
"onek1k:215_216",60,31.8756064605394,444
"onek1k:217_218",73,21.0986810113253,212
"onek1k:219_220",67,50.2839669027294,341
"onek1k:220_221",66,5.69681338083834,102
"onek1k:221_222",84,27.7089629437834,177
"onek1k:222_223",48,12.8963043416877,240
"onek1k:223_224",71,47.8016822437895,288
"onek1k:224_225",85,24.9976632084287,195
"onek1k:225_226",32,8.75784454895159,245
"onek1k:226_227",77,37.993141139659,34
"onek1k:229_230",27,4.863128385564,300
"onek1k:230_231",60,35.9306736827923,128
"onek1k:231_232",40,25.2803861889504,130
"onek1k:232_233",24,-1.35791894721482,308
"onek1k:233_234",67,36.3303967213185,126
"onek1k:236_237",51,17.2298769960156,236
"onek1k:237_238",25,12.0484380227367,149
"onek1k:238_239",39,19.7230221934254,188
"onek1k:239_240",39,41.8654635339436,153
"onek1k:23_23",42,19.3494400547262,258
"onek1k:240_241",68,20.576049320054,267
"onek1k:241_242",79,47.933107835841,230
"onek1k:242_243",82,48.5531474911849,166
"onek1k:243_244",59,34.1672809528651,631
"onek1k:244_245",79,31.1421304931923,185
"onek1k:245_246",58,29.4907064178256,106
"onek1k:246_247",28,-16.8142362009726,223
"onek1k:247_248",77,20.8281021652066,172
"onek1k:248_249",69,77.7531466831066,212
"onek1k:24_24",77,53.0025493946626,281
"onek1k:250_251",63,42.1704372203807,112
"onek1k:251_252",35,60.515185729017,313
"onek1k:252_253",29,38.0144729640485,259
"onek1k:255_256",54,48.7283581430539,332
"onek1k:256_257",52,13.8973993913184,294
"onek1k:257_258",68,42.8359754816173,232
"onek1k:258_259",68,57.4572777336511,66
"onek1k:259_260",45,33.7600978009755,144
"onek1k:25_25",64,41.9503031120306,255
"onek1k:260_261",76,22.2951457687211,120
"onek1k:262_263",66,46.078172768953,160
"onek1k:263_264",77,51.178445012662,81
"onek1k:264_265",59,44.2614631449625,522
"onek1k:266_267",49,43.5244188022618,149
"onek1k:267_268",61,51.476171774853,280
"onek1k:269_270",76,62.0940309051447,44
"onek1k:270_271",64,10.841437976415,214
"onek1k:271_272",20,-26.3521114195577,305
"onek1k:272_273",54,30.2519328441778,116
"onek1k:273_274",63,51.5726166671476,97
"onek1k:274_275",66,1.0783912996599,88
"onek1k:275_276",31,0.73878979991521,287
"onek1k:276_277",65,46.6751933338217,273
"onek1k:278_279",45,30.2075710055718,200
"onek1k:279_280",73,23.954386956181,293
"onek1k:27_27",73,60.5280509718851,281
"onek1k:280_281",25,3.88893352546095,236
"onek1k:281_282",53,29.0675957034554,187
"onek1k:282_283",40,24.5280829754203,236
"onek1k:283_284",47,16.842110687025,204
"onek1k:284_285",30,-4.7311359673629,340
"onek1k:286_287",44,28.7127980928121,184
"onek1k:287_288",79,57.7953946759119,170
"onek1k:288_289",80,55.7656118255664,82
"onek1k:289_290",29,-13.7729922392562,184
"onek1k:28_28",74,26.5640264545065,173
"onek1k:290_291",53,19.3981966835913,128
"onek1k:291_292",67,29.2652239377196,69
"onek1k:292_293",76,14.5668707751919,82
"onek1k:293_294",86,67.759889249901,84
"onek1k:294_295",54,48.4283304077976,248
"onek1k:295_296",87,51.7532001892375,237
"onek1k:296_297",80,44.0137434631692,257
"onek1k:297_298",82,61.2414015138675,131
"onek1k:298_299",74,35.0709105445645,265
"onek1k:299_300",95,46.392772255229,108
"onek1k:29_29",69,14.2042300671175,131
"onek1k:2_2",48,36.0300385136721,399
"onek1k:301_302",88,47.1765078651412,190
"onek1k:302_303",83,78.4345837541831,283
"onek1k:303_304",85,22.2186381499098,98
"onek1k:304_305",68,69.0970372005623,148
"onek1k:305_306",74,49.4971211589036,347
"onek1k:306_307",80,14.3324282602987,114
"onek1k:307_308",91,84.7426563378064,171
"onek1k:308_309",79,16.7201874226768,29
"onek1k:309_310",75,83.6660932309626,139
"onek1k:30_30",37,18.8608411779798,288
"onek1k:310_311",80,52.5165803332121,374
"onek1k:311_312",88,59.7007063939802,47
"onek1k:312_313",84,53.4392113054126,538
"onek1k:313_314",33,3.62420434218554,254
"onek1k:314_315",80,44.6786561642402,269
"onek1k:315_316",80,44.2389973166142,152
"onek1k:316_317",76,7.51152585992797,110
"onek1k:317_318",66,36.0627871061617,416
"onek1k:318_319",88,35.7203001839629,377
"onek1k:319_320",84,60.7146181847166,55
"onek1k:320_321",89,66.743251649502,136
"onek1k:321_322",76,61.1435887364915,391
"onek1k:322_323",90,47.8439503228737,171
"onek1k:323_324",77,60.1937320681854,318
"onek1k:324_325",97,57.285103980377,427
"onek1k:325_326",66,47.1430451541831,197
"onek1k:326_327",66,49.5836432911157,143
"onek1k:327_328",23,0.51918921383319,215
"onek1k:328_329",65,51.3183679036491,434
"onek1k:329_330",42,38.4798772310711,374
"onek1k:330_331",63,52.20675714443,128
"onek1k:331_332",24,10.0672817372774,384
"onek1k:332_333",62,10.9105891063606,350
"onek1k:333_334",51,38.8649909879411,423
"onek1k:334_335",60,9.03053025343496,204
"onek1k:335_336",71,23.6854191217436,154
"onek1k:336_337",57,40.2682334340048,320
"onek1k:337_338",42,3.47466675934002,315
"onek1k:338_339",69,33.0158996829988,227
"onek1k:339_340",80,43.1183593667141,276
"onek1k:33_33",73,27.4877354961885,102
"onek1k:340_341",78,36.3603743321701,340
"onek1k:342_343",80,57.0238192531514,475
"onek1k:344_345",61,35.0366383243882,312
"onek1k:345_346",66,58.7647276738799,413
"onek1k:346_347",61,32.2627521463105,96
"onek1k:347_348",49,41.3585001171057,215
"onek1k:348_349",31,29.2787718209156,309
"onek1k:349_350",51,26.6188027582045,381
"onek1k:350_351",52,38.3725390155696,162
"onek1k:351_352",77,8.93574251325504,69
"onek1k:352_353",58,36.9434767858533,244
"onek1k:353_354",71,36.9584779104156,64
"onek1k:354_355",23,1.12118965339366,319
"onek1k:355_356",27,8.95902990513205,175
"onek1k:356_357",28,25.0563013662749,282
"onek1k:357_358",39,27.1858146762905,286
"onek1k:358_359",52,39.2797550630307,266
"onek1k:359_360",58,32.4856797550115,511
"onek1k:35_35",69,13.3054474708858,117
"onek1k:360_361",46,0.510202507979575,159
"onek1k:361_362",56,30.6128472076244,341
"onek1k:363_364",66,47.4838782477702,110
"onek1k:364_365",42,14.488458651507,307
"onek1k:365_366",67,29.020195297492,263
"onek1k:366_367",35,4.41367454862366,320
"onek1k:367_368",65,55.9403394254039,407
"onek1k:368_369",36,8.83430414569054,169
"onek1k:369_370",54,18.0038239456911,125
"onek1k:36_36",66,19.5999634758429,79
"onek1k:370_371",26,20.7598461282094,174
"onek1k:371_372",41,-4.69623082732016,108
"onek1k:372_373",49,20.8054923776716,293
"onek1k:373_374",78,46.4992794125113,216
"onek1k:374_375",50,72.3502648295989,217
"onek1k:376_377",79,41.2439822861567,246
"onek1k:377_378",38,29.7810510490057,359
"onek1k:378_379",22,14.6968259641952,301
"onek1k:379_380",51,10.7880094373722,376
"onek1k:37_37",47,60.5796705255451,188
"onek1k:380_381",79,40.8552251742661,254
"onek1k:381_382",77,63.4322588362006,766
"onek1k:382_383",63,38.8856388192201,205
"onek1k:383_384",81,66.2481795122589,201
"onek1k:384_385",61,33.7075830098856,293
"onek1k:385_386",47,8.30717962587492,141
"onek1k:386_387",80,32.3054382056154,139
"onek1k:387_388",65,31.250453339726,136
"onek1k:388_389",62,65.0670973576328,106
"onek1k:389_390",81,31.8908121254988,252
"onek1k:38_38",79,56.963255210259,413
"onek1k:390_391",78,22.4116941354854,115
"onek1k:391_392",43,9.00011003460155,176
"onek1k:392_393",56,40.2977186663388,144
"onek1k:393_394",56,64.6685325476087,247
"onek1k:394_395",37,35.2209478976178,446
"onek1k:395_396",66,48.8496897600519,316
"onek1k:396_397",57,7.62290537129639,195
"onek1k:398_399",55,49.9813008862653,213
"onek1k:399_400",49,53.6572447259443,344
"onek1k:39_39",42,26.3183751615222,250
"onek1k:3_3",53,44.7766579814428,248
"onek1k:400_401",46,15.2732180953774,223
"onek1k:402_403",66,40.5661113268205,353
"onek1k:403_404",65,55.930489753752,604
"onek1k:404_405",64,62.135629522012,273
"onek1k:405_406",70,43.5814947209004,141
"onek1k:406_407",59,53.3618417074722,220
"onek1k:407_408",65,5.50296482164212,227
"onek1k:408_409",74,61.694755711881,386
"onek1k:409_410",65,43.5829968322835,377
"onek1k:40_40",72,63.1170048473086,140
"onek1k:410_411",61,30.4241328488744,142
"onek1k:411_412",49,14.6349360690156,329
"onek1k:412_413",85,64.0578723743514,114
"onek1k:413_414",24,-10.3385050301724,202
"onek1k:414_415",22,7.16996737098536,186
"onek1k:415_416",80,33.6551782402354,454
"onek1k:416_417",63,48.7764123796223,412
"onek1k:417_418",78,22.0433148377474,257
"onek1k:418_419",76,51.5357913431209,192
"onek1k:419_420",72,72.6080089184841,101
"onek1k:41_41",77,46.7886056952286,299
"onek1k:420_421",75,34.9339480073078,79
"onek1k:421_422",61,33.0204122815905,166
"onek1k:422_423",53,35.6192611895501,358
"onek1k:423_424",59,29.2640213799694,85
"onek1k:424_425",78,79.4502349449907,83
"onek1k:425_426",50,41.0612790812272,367
"onek1k:426_427",63,55.7528509994175,221
"onek1k:427_428",67,42.8397943985368,289
"onek1k:428_429",75,24.4046608610998,256
"onek1k:429_430",87,43.4682109104217,443
"onek1k:42_42",59,25.6898699246121,322
"onek1k:431_432",78,43.5737505871231,72
"onek1k:432_433",78,43.064539420739,170
"onek1k:433_434",80,68.4843528952554,314
"onek1k:434_435",78,56.7038052846806,205
"onek1k:435_436",67,44.6650285434545,341
"onek1k:436_437",45,60.0448042046904,601
"onek1k:437_438",21,6.9577413039477,154
"onek1k:438_439",32,17.3843283131345,194
"onek1k:439_440",71,25.6426984163148,201
"onek1k:43_43",46,11.5016064675746,290
"onek1k:441_442",70,-6.5290920440951,161
"onek1k:442_443",58,59.882237156479,360
"onek1k:443_444",29,28.8483445048653,166
"onek1k:445_446",83,69.424039154207,424
"onek1k:446_447",72,56.5160853494002,162
"onek1k:447_448",66,50.8147415224103,92
"onek1k:448_449",82,54.9675761633489,138
"onek1k:449_450",85,66.947294288276,403
"onek1k:44_44",60,20.2407012422487,97
"onek1k:450_451",84,19.5923933342748,61
"onek1k:451_452",89,38.4855535259599,189
"onek1k:452_453",77,68.994692828712,313
"onek1k:453_454",85,73.498038232752,479
"onek1k:454_455",79,66.3969406499463,374
"onek1k:455_456",80,55.4826015071139,176
"onek1k:456_457",76,49.7830136394678,263
"onek1k:457_458",73,45.6913345739181,397
"onek1k:458_459",84,44.0537661377017,261
"onek1k:459_460",87,43.5881356271038,100
"onek1k:45_45",71,49.1054571891241,95
"onek1k:460_461",58,53.1120168093761,218
"onek1k:461_462",61,21.2466068458411,340
"onek1k:462_463",83,71.3410191464928,364
"onek1k:463_464",86,49.8394546840596,291
"onek1k:464_465",76,56.3261577624721,292
"onek1k:465_466",59,54.9163605020213,152
"onek1k:466_467",85,49.0039175314857,98
"onek1k:467_468",74,49.9583857622579,429
"onek1k:468_469",76,42.0330878489753,129
"onek1k:469_470",78,58.9583260288704,436
"onek1k:46_46",68,46.5953374467372,246
"onek1k:470_471",83,37.5888030917841,300
"onek1k:471_472",65,51.9214269727854,164
"onek1k:472_473",77,61.1587690461873,441
"onek1k:473_474",72,18.0801603414874,286
"onek1k:474_475",79,59.4415892061878,36
"onek1k:475_476",36,16.03713525,396
"onek1k:476_477",53,21.4765681965743,206
"onek1k:477_478",53,33.3834558256798,304
"onek1k:478_479",68,14.8288913349498,252
"onek1k:479_480",86,59.5654558848125,456
"onek1k:47_47",19,2.61564281037472,263
"onek1k:480_481",69,23.8055686549747,190
"onek1k:481_482",68,64.2762563756737,108
"onek1k:482_483",23,16.8988861999443,277
"onek1k:483_484",71,41.8603355756697,211
"onek1k:484_485",60,50.6266656513204,299
"onek1k:485_486",48,10.1771011555425,108
"onek1k:486_487",36,23.7366662187267,312
"onek1k:487_488",67,49.2733971433269,102
"onek1k:488_489",56,58.0043592020521,474
"onek1k:489_490",52,24.3600845651847,228
"onek1k:48_48",86,48.1912105418377,274
"onek1k:490_491",64,33.5120288904638,263
"onek1k:491_492",41,29.1936884247017,110
"onek1k:492_493",79,49.3467341534086,425
"onek1k:493_494",73,33.7438416920886,232
"onek1k:494_495",24,-10.4927476494906,686
"onek1k:496_497",33,45.7702781765092,213
"onek1k:497_498",31,24.3451353999407,285
"onek1k:498_499",71,29.7060157319141,314
"onek1k:499_500",77,69.0506103217275,241
"onek1k:49_49",84,59.6965602564348,314
"onek1k:4_4",48,48.2907368398846,205
"onek1k:500_501",59,36.4097665295456,182
"onek1k:501_502",64,45.1962654629291,368
"onek1k:502_503",66,54.6211865841987,273
"onek1k:503_504",49,41.9437636275374,568
"onek1k:504_505",85,29.3177968494109,67
"onek1k:505_506",54,25.1595108008715,283
"onek1k:506_507",41,17.0633680577179,328
"onek1k:507_508",66,58.8647389173661,195
"onek1k:508_509",79,55.8352545068316,573
"onek1k:509_510",80,19.6870119136805,117
"onek1k:50_50",64,31.3031107640613,57
"onek1k:510_511",84,33.0001540016099,280
"onek1k:511_512",89,38.8675279484452,131
"onek1k:512_513",79,43.3380377898614,123
"onek1k:513_514",82,50.5362997816848,211
"onek1k:514_515",90,39.4693426104423,147
"onek1k:515_516",37,53.7988768414113,224
"onek1k:516_517",34,48.4792172499906,292
"onek1k:517_518",68,42.956461692723,307
"onek1k:519_520",75,35.1039408974076,11
"onek1k:51_51",60,73.9719701595663,128
"onek1k:520_521",69,56.0051665152209,280
"onek1k:521_522",57,31.1254358224734,284
"onek1k:522_523",62,30.3860167803313,199
"onek1k:524_525",74,51.676721853343,129
"onek1k:525_526",78,52.4718146766359,157
"onek1k:526_527",66,17.5682000675169,157
"onek1k:527_528",65,63.275730430064,169
"onek1k:528_529",68,35.8139125326736,88
"onek1k:529_530",78,59.9207322286278,57
"onek1k:52_52",52,59.4894931660917,234
"onek1k:530_531",78,63.2828245659404,76
"onek1k:531_532",65,48.5987337180501,259
"onek1k:532_533",79,56.3306913093978,246
"onek1k:533_534",33,21.5349374785208,192
"onek1k:534_535",88,44.6111743831906,424
"onek1k:535_536",82,-31.7410923663468,47
"onek1k:536_537",67,42.0585485049211,335
"onek1k:537_538",53,30.5465343557867,253
"onek1k:538_539",60,30.1839985152705,368
"onek1k:539_540",62,35.6306425395239,162
"onek1k:53_53",32,7.28774447929932,200
"onek1k:540_541",53,35.9660549089644,265
"onek1k:541_542",58,53.6641897447636,269
"onek1k:542_543",58,32.3494673408475,127
"onek1k:543_544",72,33.4026367179036,254
"onek1k:544_545",68,50.5305037365089,643
"onek1k:545_546",67,55.2733534711685,84
"onek1k:546_547",73,17.887017871771,200
"onek1k:547_548",73,55.4965716012752,190
"onek1k:548_549",40,2.86674403315602,371
"onek1k:549_550",60,27.0376664162784,282
"onek1k:54_54",66,28.054053375369,149
"onek1k:550_551",82,53.5882386562268,148
"onek1k:551_552",72,53.386783438627,115
"onek1k:552_553",29,16.3165011165957,599
"onek1k:553_554",36,25.6989009212104,469
"onek1k:554_555",80,84.5783305043301,68
"onek1k:555_556",77,69.7258267348507,268
"onek1k:557_558",64,12.9098256507588,213
"onek1k:558_559",80,47.3998107424057,443
"onek1k:559_560",77,30.9255474621242,351
"onek1k:55_55",71,51.8641169284481,157
"onek1k:560_561",72,27.0562015777216,238
"onek1k:561_562",56,46.3230154929545,234
"onek1k:562_563",71,54.9135171124313,329
"onek1k:563_564",75,38.8889029120168,273
"onek1k:564_565",80,85.6366923283352,21
"onek1k:565_566",57,43.4863185701281,296
"onek1k:566_567",58,6.29680589935723,155
"onek1k:567_568",68,65.7097968323313,424
"onek1k:569_570",69,89.7807285808989,88
"onek1k:56_56",36,42.6683100999744,229
"onek1k:570_571",59,21.8640719147649,221
"onek1k:571_572",84,62.1074834508094,426
"onek1k:572_573",86,75.2264382404468,260
"onek1k:573_574",26,-5.37692533416361,349
"onek1k:574_575",24,31.3524480359795,279
"onek1k:575_576",50,46.0243101569618,379
"onek1k:576_577",70,68.0216047482293,132
"onek1k:577_578",72,33.786802571588,229
"onek1k:578_579",22,16.9107076857611,419
"onek1k:579_580",34,25.9709842693415,283
"onek1k:57_57",32,24.5250569751364,292
"onek1k:580_581",37,30.9519383811807,157
"onek1k:581_582",63,23.4374709523653,142
"onek1k:582_583",52,-7.05169611332459,189
"onek1k:583_584",36,43.4599863947393,181
"onek1k:584_585",74,49.1473603373561,373
"onek1k:585_586",71,39.5045870866711,321
"onek1k:586_587",51,27.1136088596065,246
"onek1k:587_588",72,53.3745923990965,259
"onek1k:588_589",69,59.4229551423698,64
"onek1k:589_590",75,24.7127303898168,200
"onek1k:58_58",19,59.2820555648756,59
"onek1k:590_591",69,37.0870349856165,335
"onek1k:591_592",83,33.2241913317455,151
"onek1k:592_593",68,59.2453838181169,247
"onek1k:593_594",69,68.8626952533504,161
"onek1k:594_595",74,61.1609889023813,234
"onek1k:595_596",81,58.7443019934864,333
"onek1k:596_597",44,60.4594326489502,222
"onek1k:597_598",52,24.6425035414295,334
"onek1k:598_599",49,26.2567870681459,198
"onek1k:599_600",71,34.6032692247516,134
"onek1k:600_601",39,23.7045573316471,298
"onek1k:602_603",70,31.2583568542839,86
"onek1k:603_604",87,63.3044533779218,68
"onek1k:604_605",81,54.1903279520652,217
"onek1k:605_606",41,57.7002127859078,282
"onek1k:606_607",71,27.2273907137583,120
"onek1k:607_608",77,74.6139262578775,88
"onek1k:608_609",67,58.3769369413902,85
"onek1k:609_610",62,54.0700432379528,147
"onek1k:60_60",35,7.6767644139329,218
"onek1k:610_611",63,48.6026667796571,166
"onek1k:611_612",76,44.4752760670651,280
"onek1k:612_613",83,47.6736895108081,210
"onek1k:613_614",78,51.8620735387026,66
"onek1k:614_615",67,39.7206030612466,170
"onek1k:615_616",58,51.4041222364955,196
"onek1k:616_617",53,44.6389138435167,413
"onek1k:617_618",62,51.1508374241339,330
"onek1k:618_619",30,22.3485333178852,242
"onek1k:619_620",22,18.7947981043273,241
"onek1k:61_61",25,31.1782102723081,173
"onek1k:620_621",35,17.7851885580725,365
"onek1k:621_622",91,13.6511485423179,216
"onek1k:622_623",86,62.2981270600619,447
"onek1k:623_624",74,82.0322386548478,92
"onek1k:624_625",60,27.7375522788986,196
"onek1k:625_626",59,61.3630928695104,102
"onek1k:626_627",46,12.9976021971627,197
"onek1k:627_628",69,69.8668344517602,85
"onek1k:628_629",73,34.8762453187022,114
"onek1k:629_630",34,12.2321347876762,227
"onek1k:630_631",54,28.8443520391971,165
"onek1k:632_633",70,58.3742020013537,237
"onek1k:633_634",57,52.4571324628202,114
"onek1k:634_635",55,57.5035999977081,296
"onek1k:635_636",66,34.3123120778031,35
"onek1k:636_637",75,64.2233400977271,125
"onek1k:637_638",87,50.3550472103267,169
"onek1k:638_639",68,77.2746536997079,98
"onek1k:639_640",79,10.4900094525763,52
"onek1k:63_63",44,23.8244879382381,148
"onek1k:640_641",83,50.1039658196223,155
"onek1k:641_642",85,53.6555815699321,298
"onek1k:644_645",59,33.5339840991474,308
"onek1k:645_646",86,68.3622241364859,85
"onek1k:646_647",85,69.0133846778493,75
