donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
terekhova:B24,36.0,43.13147078913113,7.53725920841614,968,100
terekhova:B23,39.0,51.73595095290777,9.67102584198935,1256,100
terekhova:D19,61.0,53.435397103404924,6.7452476234579475,224,100
terekhova:D23,64.0,59.398126998206095,8.392279789795426,1255,100
terekhova:D20,61.0,59.92164622942819,8.01496936059713,516,100
terekhova:A28,25.0,49.60610878688303,9.203503364538202,494,100
terekhova:D21,62.0,51.08592000265974,9.279986967376852,740,100
terekhova:D22,64.0,45.785346692130304,6.980515818007194,245,100
terekhova:A21,27.0,39.26278387695464,8.238245000105007,1470,100
terekhova:D24,63.0,45.242882948310914,8.540845383979185,297,100
terekhova:FE08,68.0,55.755740614896325,9.074993872379544,55,100
terekhova:A29,33.0,58.12586267138169,8.134160237814514,1321,100
terekhova:A30,33.0,57.761649218222914,7.888121636128612,352,100
terekhova:FE07,71.0,64.18781510120253,8.107955152218176,681,100
terekhova:FE06,78.0,62.769453562638176,8.932525813911967,677,100
terekhova:A31,31.0,49.014872543515324,8.197170141863605,1726,100
terekhova:FE10,69.0,60.63396241848221,9.441407651149737,539,100
terekhova:FE09,76.0,70.89948180689075,10.456135991296671,1272,100
terekhova:A35,33.0,54.914094793286864,8.475456731692471,745,100
terekhova:A33,31.0,51.689460416236415,8.335410485683948,957,100
terekhova:A34,28.0,44.274457359866865,9.618099843197374,459,100
terekhova:A36,33.0,56.4620748094162,9.379365933783724,1189,100
terekhova:FA05,27.0,43.98389961592154,7.53683652566899,448,100
terekhova:FA07,30.0,40.84081501443246,7.790612362520647,2126,100
terekhova:FA08,26.0,43.11246450692075,8.018477273980409,266,100
terekhova:FA06,33.0,39.87382521878725,8.540202547499552,352,100
terekhova:A41,34.0,46.72478038762674,7.628842022310218,832,100
terekhova:A40,30.0,57.22675031771232,8.243827481383835,373,100
terekhova:A37,26.0,62.576269056306444,10.397996539749498,798,100
terekhova:A38,28.0,55.73752949678018,8.420147815606903,1240,100
