donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
691_692,66.0,66.00977556376118,7.882244595274828,916,100
688_689,66.0,63.55432923361568,7.203502042170643,836,100
689_690,59.0,64.49286324602019,7.162215073864304,1069,100
692_693,62.0,55.961588630171526,6.616045155797623,550,100
687_688,63.0,65.48817747330556,6.6130852037886125,688,100
683_684,78.0,70.00826940543737,7.487073196069312,452,100
686_687,69.0,65.99457428525308,7.8349678737606485,572,100
682_683,73.0,71.4966916933559,6.796102101208489,812,100
684_685,75.0,75.76677841853464,6.7934252605666785,342,100
690_691,68.0,71.65352701032162,7.352938678197188,544,100
685_686,75.0,71.90049565742588,7.4860535015886684,449,100
693_694,88.0,74.221179213405,8.001882126838797,424,100
823_824,75.0,77.33577517980034,6.709908040020182,1007,100
825_826,65.0,64.06689113383857,7.960687126924317,1283,100
832_833,71.0,68.06637365329664,7.322477964738736,1418,100
830_831,68.0,69.95073258428083,7.633509977271604,982,100
824_825,66.0,63.14596830024006,7.335456485179727,696,100
827_828,71.0,67.67946757115587,6.872639338671627,954,100
829_830,66.0,71.70776919531676,7.083170619557449,1052,100
842_843,75.0,66.6394486998087,6.5343115933374305,1171,100
831_832,68.0,66.97901641164427,7.4083566183450635,614,100
843_844,62.0,68.6516423219386,7.705828043206172,697,100
826_827,69.0,59.9144035429363,7.252577723001901,694,100
990_991,69.0,57.85512405877241,7.075970426182548,578,100
989_990,61.0,56.61235682872139,7.237718284656126,695,100
848_849,84.0,72.99028156581713,7.092798056410584,993,100
834_835,64.0,63.80384133250004,7.947870624728545,765,100
849_850,81.0,64.36902062708286,9.302661470141253,773,100
985_986,76.0,63.156572682157694,7.261251787655843,660,100
845_846,81.0,71.42825179441104,7.722065977319286,389,100
836_837,72.0,56.657027302730704,7.121189312284313,759,100
835_836,64.0,54.53717329111512,7.295770628480741,678,100
847_848,74.0,68.53587255707026,6.845862004180839,757,100
850_851,64.0,58.2558395763049,7.408077751624393,436,100
997_998,68.0,62.084252360874,7.386519179002076,719,100
851_852,66.0,58.54360867963921,7.330305941610051,454,100
846_847,77.0,70.28398561421284,6.432401707987865,551,100
852_853,65.0,62.096088376401966,6.97384584147743,842,100
999_1000,62.0,65.88547299197644,8.425826027766764,882,100
995_996,71.0,58.64594653562207,8.481560621717698,681,100
812_813,51.0,63.317890894728656,8.42116846208702,790,100
994_995,66.0,58.67234962672829,7.48835789856795,866,100
991_992,76.0,60.44432495142787,8.751062339572412,500,100
998_999,71.0,60.84038276877529,7.790865668901047,715,100
810_811,77.0,59.819031104827474,8.189829980486989,662,100
992_993,63.0,60.606903179730814,8.162156309825939,597,100
986_987,69.0,60.05518040558852,7.5987446669096785,556,100
811_812,50.0,60.490013858662635,8.734768216549739,579,100
993_994,69.0,56.631202358418406,9.93611878567595,735,100
996_997,68.0,54.02997550421499,9.512509380187195,1012,100
857_858,59.0,56.375609267420444,8.012255841124057,1212,100
1003_1004,58.0,56.86947304539103,7.360815531392193,1025,100
1002_1003,73.0,64.18516295698394,6.545490705428297,781,100
858_859,53.0,53.49169880454214,8.18345517750541,662,100
1000_1001,73.0,71.1851422172009,7.906904619320984,828,100
1001_1002,57.0,58.54405352400337,8.266190903182668,902,100
1004_1005,74.0,60.96200018968164,7.264707729220258,566,100
855_856,22.0,32.05332474927346,9.30640498379421,742,100
988_989,81.0,64.87332498358681,7.279120919809623,372,100
853_854,59.0,56.741220006464374,8.560419678467767,821,100
987_988,74.0,61.40205482256711,5.741374892489694,591,100
854_855,74.0,63.70350158046634,7.8687470368247086,856,100
859_860,46.0,53.669693883279685,7.162642284226426,536,100
856_857,60.0,60.03148728790227,9.408680482011055,757,100
802_803,70.0,77.96922522572955,6.541011890217998,340,100
891_892,57.0,50.599192117270185,8.993046614868712,926,100
865_866,66.0,63.25297726344304,9.140737899326814,613,100
861_862,67.0,64.28919526530531,7.60261674759403,576,100
864_865,61.0,60.56774050415128,7.880695779755253,942,100
804_805,53.0,52.04829145182895,7.6642185341020745,470,100
1006_1007,73.0,61.34829783198938,6.538749737390507,390,100
890_891,65.0,59.6939549497402,7.89324947936238,846,100
862_863,45.0,48.25834043317792,7.897723357504961,455,100
803_804,54.0,71.1375514110847,7.489509950769605,712,100
1005_1006,66.0,59.9357185955337,7.1736960704050725,554,100
860_861,49.0,51.201472723600226,7.071913751456494,702,100
863_864,69.0,64.37564278927707,7.698692986436529,421,100
1007_1008,75.0,61.950678945887894,6.586250942964542,389,100
1009_1010,72.0,67.45502073378616,6.693491918043285,747,100
805_806,57.0,67.8826666742706,8.03163102289859,341,100
807_808,35.0,55.97710288108917,6.914268405245897,543,100
1008_1009,71.0,64.3427249165286,7.762274362179556,1462,100
893_894,67.0,72.83269192379392,8.118972976588202,837,100
1011_1012,67.0,74.4749159600027,7.0613198405801505,525,100
806_807,49.0,54.28695658730423,8.975768392132531,580,100
1012_1013,70.0,74.83075949395023,6.3617515299472895,338,100
1014_1015,70.0,75.08404619370074,8.436914723980518,540,100
892_893,79.0,68.52012806950222,7.863975889475862,459,100
1010_1011,71.0,70.65699575232054,7.6249215269611605,734,100
808_809,40.0,44.867604730661334,7.871382132402513,666,100
809_810,49.0,57.23759480339526,7.405951927715579,538,100
1021_1022,75.0,70.44809410182671,6.775650813164706,877,100
1023_1024,60.0,60.777968175714335,6.360039957352615,382,100
894_895,75.0,70.75107698380121,7.1850265140102385,551,100
896_897,64.0,51.89332878796076,9.971246467867225,875,100
1015_1016,67.0,62.463782857072594,5.9624238069237885,754,100
1016_1017,68.0,64.06535477274312,7.6093747945362065,536,100
898_899,63.0,76.86427579461929,7.496866754952383,624,100
1019_1020,69.0,69.6583847880307,7.4713167169088175,711,100
900_901,77.0,67.2185876427987,7.057585541255623,559,100
901_902,21.0,47.7286040508544,7.897011256662499,566,100
1020_1021,80.0,73.58063021041394,7.194432429831412,209,100
1022_1023,68.0,64.41967511578278,6.6421161729351805,562,100
1018_1019,68.0,64.72095816035251,7.0347153664345825,709,100
899_900,91.0,69.3917978338213,6.212072793602635,276,100
1031_1032,72.0,52.52441869558788,7.650190000268034,610,100
1028_1029,72.0,59.664468442844466,7.212990799315138,498,100
904_905,66.0,65.62596471591503,7.258211951180387,640,100
1029_1030,72.0,56.99181563795949,7.08289153273038,702,100
905_906,56.0,67.40979912425632,6.6983143307355455,464,100
903_904,66.0,55.395240670230926,7.595731892602813,897,100
1024_1025,70.0,70.89761903688105,7.460608862635178,573,100
1025_1026,57.0,61.6709086213057,6.944283822305914,789,100
