donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
402_403,66.0,59.01438401942921,7.2495941763668394,353,100
1071_1072,73.0,61.98249146000476,5.984015545444256,166,100
403_404,65.0,59.49407877391208,6.716261526514037,604,100
412_413,85.0,60.600685497365745,7.296407912364022,114,100
390_391,78.0,61.421137150319254,5.770467013302998,115,100
388_389,62.0,40.499935331021504,6.501556257104311,106,100
347_348,49.0,57.151706117894406,8.052506996378298,215,100
410_411,61.0,52.06292312735039,6.462834530475938,142,100
389_390,81.0,70.31027407056929,6.416442429971606,252,100
387_388,65.0,58.075215740879514,7.745270515418097,136,100
413_414,24.0,38.43438768006591,6.846663644895005,202,100
414_415,22.0,31.962746333968056,5.563222529150932,186,100
400_401,46.0,54.09036340753745,7.5932264327364,223,100
498_499,71.0,53.34452675106169,8.307995180481452,314,100
404_405,64.0,58.85336973511045,7.913494071719487,273,100
328_329,65.0,68.1922462937189,6.004143012237252,434,100
411_412,49.0,53.37746607198266,8.285881275351317,329,100
329_330,42.0,54.53700872028341,8.525186430412985,374,100
494_495,24.0,28.407324941985465,7.315287547751464,686,100
342_343,80.0,61.59589316698138,6.045208851101616,475,100
409_410,65.0,64.13050646281782,7.833469134125041,377,100
497_498,31.0,44.038071496550984,8.03825015004716,285,100
1070_1071,71.0,57.73394002989669,6.383194003974735,236,100
1066_1067,71.0,69.33674874455413,6.10126802602177,127,100
335_336,71.0,61.75097399847986,6.545648552784467,154,100
489_490,52.0,47.634856752101406,8.258663057723359,228,100
340_341,78.0,66.1135087070814,6.8037679236482,340,100
336_337,57.0,52.39867387534386,6.630320956325488,320,100
337_338,42.0,45.798738249033704,7.076697689334717,315,100
338_339,69.0,69.93992069893939,8.318197572261377,227,100
339_340,80.0,60.594240310252246,6.298014063077499,276,100
488_489,56.0,61.728096779837706,7.083371045954938,474,100
421_422,61.0,58.474455274402864,7.037885025677393,166,100
486_487,36.0,40.910503859889886,6.988328293355278,312,100
487_488,67.0,56.52313974168338,6.581732661366549,102,100
408_409,74.0,71.27277832750009,6.5723033122496695,386,100
490_491,64.0,49.577911614218856,6.587973687512286,263,100
420_421,75.0,64.05601306164472,6.309240161510659,79,100
752_753,54.0,67.26026280006207,6.593225768976751,648,100
496_497,33.0,53.721660492929814,6.795155101874533,213,100
558_559,80.0,71.50326542025226,7.397489373333821,443,100
552_553,29.0,45.07447112799886,8.30678796070971,599,100
870_871,71.0,51.2273946002449,8.067476685449225,259,100
553_554,36.0,56.41347991511585,7.321517366365349,469,100
348_349,31.0,44.647341173331604,6.42743526968095,309,100
393_394,56.0,57.32626052749136,6.550745328905103,247,100
391_392,43.0,46.13090892652454,7.494013676128033,176,100
866_867,67.0,57.02756010762284,6.468199417224262,102,100
559_560,77.0,59.49393065204522,7.9512223848694985,351,100
485_486,48.0,52.08066102514578,6.318077431783007,108,100
554_555,80.0,60.958437348727955,6.2817505356776735,68,100
515_516,37.0,39.26553505044177,7.512194691408442,224,100
561_562,56.0,51.41625269046757,7.133821888242868,234,100
503_504,49.0,65.42026012177645,6.9061266971630575,568,100
502_503,66.0,65.70333004695468,6.317533676024573,273,100
516_517,34.0,45.60313057747128,7.51574087770046,292,100
563_564,75.0,64.68899217907041,6.617855138470979,273,100
517_518,68.0,65.85325787559707,7.296646035275479,307,100
493_494,73.0,62.708089502811156,6.452171706088308,232,100
